2021-05-20 7:12:28 - PHP Notice:  Undefined variable: pagination in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 116
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: error_warning in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 8
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: success in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 11
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: heading_title in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 17
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: insert in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: button_insert in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: copy in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: button_copy in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: button_delete in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: delete in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 21
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: column_image in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 26
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 27
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: sort_name in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 30
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: column_name in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 30
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 32
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: sort_model in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 35
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: column_model in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 35
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 37
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: sort_price in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 40
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: column_price in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 40
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 42
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: sort_quantity in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 45
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: column_quantity in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 45
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 47
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: sort_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 50
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: column_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 50
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: column_action in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 52
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: filter_name in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 59
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: filter_model in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 60
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: filter_price in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 61
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: filter_quantity in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 62
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: filter_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 65
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: text_enabled in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 68
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: filter_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 70
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: text_disabled in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 73
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: button_filter in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 76
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: products in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 78
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: text_no_results in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 110
2021-05-20 7:12:28 - PHP Notice:  Undefined variable: pagination in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 116
2021-05-20 7:12:39 - PHP Notice:  Undefined variable: error_warning in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 8
2021-05-20 7:12:39 - PHP Notice:  Undefined variable: success in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 11
2021-05-20 7:12:39 - PHP Notice:  Undefined variable: heading_title in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 17
2021-05-20 7:12:39 - PHP Notice:  Undefined variable: insert in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:39 - PHP Notice:  Undefined variable: button_insert in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:39 - PHP Notice:  Undefined variable: copy in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:39 - PHP Notice:  Undefined variable: button_copy in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:39 - PHP Notice:  Undefined variable: button_delete in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:39 - PHP Notice:  Undefined variable: delete in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 21
2021-05-20 7:12:39 - PHP Notice:  Undefined variable: column_image in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 26
2021-05-20 7:12:39 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 27
2021-05-20 7:12:39 - PHP Notice:  Undefined variable: sort_name in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 30
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: column_name in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 30
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 32
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort_model in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 35
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: column_model in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 35
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 37
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort_price in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 40
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: column_price in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 40
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 42
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort_quantity in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 45
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: column_quantity in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 45
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 47
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 50
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: column_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 50
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: column_action in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 52
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: filter_name in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 59
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: filter_model in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 60
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: filter_price in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 61
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: filter_quantity in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 62
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: filter_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 65
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: text_enabled in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 68
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: filter_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 70
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: text_disabled in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 73
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: button_filter in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 76
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: products in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 78
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: text_no_results in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 110
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: pagination in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 116
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: error_warning in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 8
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: success in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 11
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: heading_title in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 17
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: insert in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: button_insert in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: copy in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: button_copy in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: button_delete in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 18
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: delete in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 21
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: column_image in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 26
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 27
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort_name in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 30
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: column_name in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 30
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 32
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort_model in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 35
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: column_model in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 35
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 37
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort_price in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 40
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: column_price in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 40
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 42
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort_quantity in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 45
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: column_quantity in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 45
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 47
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: sort_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 50
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: column_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 50
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: column_action in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 52
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: filter_name in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 59
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: filter_model in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 60
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: filter_price in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 61
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: filter_quantity in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 62
2021-05-20 7:12:40 - PHP Notice:  Undefined variable: filter_status in C:\wamp64\www\opencart_v1.5.2.1\admin\view\template\catalog\product_bulk_import.tpl on line 65
